DEBUG	326000000
DEBUG_PROPAGATE_EXCEPTIONS	7140
ADMINS	129000000
INTERNAL_IPS	11900
ALLOWED_HOSTS	129000
TIME_ZONE	965000
USE_TZ	32400
USE_DEPRECATED_PYTZ	387
LANGUAGE_CODE	958000
USE_I18N	39600
LOCALE_PATHS	7100
LANGUAGE_COOKIE_NAME	6880
LANGUAGE_COOKIE_AGE	5400
LANGUAGE_COOKIE_DOMAIN	5180
LANGUAGE_COOKIE_PATH	4640
LANGUAGE_COOKIE_SECURE	2000
LANGUAGE_COOKIE_HTTPONLY	1780
LANGUAGE_COOKIE_SAMESITE	2800
USE_L10N	37800
MANAGERS	1070000000
DEFAULT_CHARSET	171000
SERVER_EMAIL	14900
DATABASES	1400000000
DATABASE_ROUTERS	12200
EMAIL_BACKEND	21700
EMAIL_HOST	26200
EMAIL_PORT	43400
EMAIL_USE_LOCALTIME	4480
EMAIL_HOST_USER	37400
EMAIL_HOST_PASSWORD	37100
EMAIL_USE_TLS	42200
EMAIL_USE_SSL	12400
EMAIL_SSL_CERTFILE	4570
EMAIL_SSL_KEYFILE	5570
EMAIL_TIMEOUT	5590
INSTALLED_APPS	328000
TEMPLATES	1350000000
FORM_RENDERER	5970
DEFAULT_FROM_EMAIL	19300
EMAIL_SUBJECT_PREFIX	12900
APPEND_SLASH	23100
PREPEND_WWW	7040
FORCE_SCRIPT_NAME	4660
DISALLOWED_USER_AGENTS	13800
ABSOLUTE_URL_OVERRIDES	6730
IGNORABLE_404_URLS	8610
SECRET_KEY	651000
DEFAULT_FILE_STORAGE	19200
MEDIA_ROOT	89900
MEDIA_URL	200000
STATIC_ROOT	63900
STATIC_URL	247000
FILE_UPLOAD_HANDLERS	10200
FILE_UPLOAD_MAX_MEMORY_SIZE	6630
DATA_UPLOAD_MAX_MEMORY_SIZE	9120
DATA_UPLOAD_MAX_NUMBER_FIELDS	5440
FILE_UPLOAD_TEMP_DIR	6420
FILE_UPLOAD_PERMISSIONS	6070
FILE_UPLOAD_DIRECTORY_PERMISSIONS	5150
FORMAT_MODULE_PATH	7750
DATE_FORMAT	1540000
DATETIME_FORMAT	63600
TIME_FORMAT	187000
YEAR_MONTH_FORMAT	31500
MONTH_DAY_FORMAT	59000
SHORT_DATE_FORMAT	31400
SHORT_DATETIME_FORMAT	8410
FIRST_DAY_OF_WEEK	9480
DECIMAL_SEPARATOR	963000
USE_THOUSAND_SEPARATOR	9820
NUMBER_GROUPING	7200
THOUSAND_SEPARATOR	722000
DEFAULT_TABLESPACE	38100
DEFAULT_INDEX_TABLESPACE	6270
DEFAULT_AUTO_FIELD	14100
X_FRAME_OPTIONS	22400
USE_X_FORWARDED_HOST	11500
USE_X_FORWARDED_PORT	6310
WSGI_APPLICATION	39300
SECURE_PROXY_SSL_HEADER	17600
MIDDLEWARE	45000000
SESSION_CACHE_ALIAS	10600
SESSION_COOKIE_NAME	171000
SESSION_COOKIE_AGE	6860
SESSION_COOKIE_DOMAIN	155000
SESSION_COOKIE_SECURE	166000
SESSION_COOKIE_PATH	153000
SESSION_COOKIE_HTTPONLY	148000
SESSION_COOKIE_SAMESITE	140000
SESSION_SAVE_EVERY_REQUEST	14900
SESSION_EXPIRE_AT_BROWSER_CLOSE	15400
SESSION_ENGINE	31000
SESSION_FILE_PATH	10100
SESSION_SERIALIZER	8590
CACHES	47600000
CACHE_MIDDLEWARE_KEY_PREFIX	7530
CACHE_MIDDLEWARE_SECONDS	9770
CACHE_MIDDLEWARE_ALIAS	8120
AUTH_USER_MODEL	51700
AUTHENTICATION_BACKENDS	26100
LOGIN_URL	356000
LOGIN_REDIRECT_URL	22300
LOGOUT_REDIRECT_URL	8800
PASSWORD_RESET_TIMEOUT	2330
PASSWORD_HASHERS	12900
AUTH_PASSWORD_VALIDATORS	22800
SIGNING_BACKEND	6310
CSRF_FAILURE_VIEW	8080
CSRF_COOKIE_NAME	326000
CSRF_COOKIE_AGE	5170
CSRF_COOKIE_DOMAIN	8930
CSRF_COOKIE_PATH	7540
CSRF_COOKIE_SECURE	14800
CSRF_COOKIE_HTTPONLY	9050
CSRF_COOKIE_SAMESITE	2880
CSRF_HEADER_NAME	6870
CSRF_TRUSTED_ORIGINS	9500
CSRF_USE_SESSIONS	4190
MESSAGE_STORAGE	4270
LOGGING_CONFIG	19700
LOGGING	3090000000
DEFAULT_EXCEPTION_REPORTER	1250
DEFAULT_EXCEPTION_REPORTER_FILTER	7380
TEST_RUNNER	30600
TEST_NON_SERIALIZED_APPS	4800
FIXTURE_DIRS	6740
STATICFILES_DIRS	57000
STATICFILES_STORAGE	15400
STATICFILES_FINDERS	14400
MIGRATION_MODULES	7650
SILENCED_SYSTEM_CHECKS	6680
SECURE_CONTENT_TYPE_NOSNIFF	7310
SECURE_CROSS_ORIGIN_OPENER_POLICY	13100
SECURE_HSTS_INCLUDE_SUBDOMAINS	6970
SECURE_HSTS_PRELOAD	4970
SECURE_HSTS_SECONDS	8250
SECURE_REDIRECT_EXEMPT	5560
SECURE_REFERRER_POLICY	2910
SECURE_SSL_HOST	4920
SECURE_SSL_REDIRECT	10600
